title,link,score,review,sentiment
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,2,영화관에서 몸이 뒤틀렸네요돈아깝습니다,0.00602
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,1,ㅋㅋㅋ 진짜 기가찬다 이거 점 이상 주는 애들은 어느 시대에서 영화를 보고 온 사람들이냐 진짜 이런 영화들이 한국 영화 좀먹는거다 무슨 주제가 있고 이게 웃기기라도 하냐ㅋㅋㅋ,0.06915
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,10,솔직히 별 기대 안했는데 처음부터 끝까지 웃고 나옴 오랜만에 극장에서 사람들 웃음소리가 많이 난거 같다,0.09143
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,3,가족들 다같이 가족 오락 영화 생각하면서 보러 갔다가 당황했음 티저랑 내용이 좀 다른 거 같고 너무 생각치 못한 내용이 많이 나와서 보면서 황당의 연속 내용 딱히 공감 안됨,0.00751
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,3,무난한 듯 하면서도 재미없는 영화 과잉 연출과 연기가 거슬리네요,0.00706
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,2,스포일러가 포함된 감상평입니다 감상평 보기일단 나는 영화를 분석적으로 보는 그런 평론가도 아니고 그냥 재미있는 영화 개봉하면 보는 관람객 인의 입장에서 말하면 뭘 말하려는지 모르겠는 영화인거 같다 영화를 보고 이 영화의 주제가 무었인가 라는 생각해봤을,0.76302
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,1,생각없이 가벼우면서 웃을 수 있는 영화를 보고 싶었던 건데 웃기지도 않고  교훈을 주는 영화도 아니고 ㅠㅠ 제가 영화 장르 가리지 않고 좋아하는데도 좋은 점수를 드리기 어려운 영화였어요 ㅠㅠ 쿠폰 써서 ,0.32839
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,5,진짜 중딩인가 고딩 나올때마다 대리 수치 느낌,0.21261
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,6,관계에 대한 설정은 좋았으나 그걸 풀어나가는 과정이 매끄럽지못했고 너무 많은걸 보여주려다보니 결과물이 좋지못햇다,0.24386
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,4,무엇을 이야기 하고 싶은지 알겠지만 이건 아니다 개성 있는 좋은 배우들을 가지고 이렇게 활용하지 못할 줄은 몰랐다,0.01915
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,6,재밌게 봤는데 생각한 것과 예고편이 많이 달랐음,0.97538
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,위드코로나 되고나서 첫 영화관람이었는데 계속 기분 좋은 웃음만 가득했었어요 ㅎㅎㅎㅎ 너무 코로나 예전 시대 돌아간거 같아서 벅차기도 하고 ㅋㅋㅋ특히 류승룡씨 코믹 연기에 웃고 울고 너무 오랜만에 행복한 ,0.99665
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,6,이 영화로 성유빈 무진성 배우는 뜬다 내가 장담한다,0.47392
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,6,음진짜 제목 그대로 장르만 로맨스인가봐요 엄청 웃기고 가벼운 영화일 줄 알았는데 별로 그런건 아니었고 생각보다 실험적인 내용들이네요 배우들 얼굴연기내용스토리가 그냥 독립영화 같았어요 특히 아들이랑 옆집여,0.00675
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,역시 류승룡 배우의 코미디는 갓벽했다,0.35023
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,6,배우들을 저글링하는 연출은 좋으나 불필요한 장면들이 너무 많아 런닝타임을 늘립니다,0.25842
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,1,스포일러가 포함된 감상평입니다 감상평 보기내가 뭘 본건지 모르겠는 이상한 옴니버스그다지 재미없었음 특히 특정취향을 너무 몰아가는게 아닌가싶었음,0.01016
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,조은지님 감독으로 기대이상의 작품 만드셨네요러닝타임 내내 웃으며 재밌게 봤습니다류배우님은 말해뭐해이고무진성님 콧날에 베이고 옴므찌다성유빈님도 귀욥또 보고싶옹,0.69651
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,4,하나도 안웃김웃기다는 평 보고 기대하고 갔는데 진짜 별로 안웃김재미없음노잼,0.00204
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,2,웃길줄 알았는데 안웃겨서 놀랐고 여러 사랑이야기 나오지만 하나도 공감이 안됨,0.04258
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,2,왜 이렇게 연출을 하셨는지 모르겠지만 정신이 없네요,0.03425
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,6,별 스토리 없음,0.03499
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,최근 들어  별 생각없이 볼 수 있는 시원하게 웃을 수 있는 라이트하지만 감동이 있는 그런 영화가 참 보고싶었거든요 그러다 이 영화를 봤는데 그런 갈증이 싹 가셨어요 정말 오랜만에 영화관에서 깔깔 꺅꺅,0.96739
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,1,각본 누가 썼는지는 모르겠지만 불륜 진짜 좋아하는가봐요 거의 모든 인물들의 관계가 불륜인데 그걸 가볍고 유쾌한 터치로 다루는게 되게 역겹네요ㅋㅋㅋ 웃긴답시고 하는 것도 되게 차적,0.09728
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,7,정말 장르만 로맨스고 훨씬 더 깊은 영화,0.65819
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,1,승룡이형 미안 점 이상은 못주겠어,0.06378
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,5,코미디와 드라마가 잘 안 어울림 다양한 로맨스를 그리고 있지만 조화롭진 못했다,0.07482
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,1,개재미 없어요 영화보고 한번도 안웃고 나온 영화 처음입니다,0.02151
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,1,싫은 포인트가 너무 많아서 나열하기 어려움 마지막 끝났을때 노래가 좋았음,0.78842
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,8,웃기지는 않고  생각보다 씁쓸했다,0.8157
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,7,이유영 은 도대체 무슨 역활임이해도 안되고 임팩트도 없고 말할려고 하는게 뭔지도 모르겠음,0.00559
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,6,솔직히 그렇게 웃기지도 않고 내내 조금씩 피식 터지는 정도 뭔가 답답한데 그게 노린거라면 잘 먹혔다고 봅니다 어쨌거나 저한테는 시간낭비였네요,0.00165
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,2,진짜 최악의영화 너무 웃음포인트만찾아보니 엉망진창인전개 하나도안웃김,0.00133
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,7,큰 기대 안 했는데 생각보다 재밌게 봄 다만 오정세 배우 캐릭터의 찌질한 앙갚음은 굳이 넣을 필요 있었나 싶은,0.98013
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,배우들 라인업보고 무조건 보러가야겠다 생각했는데 역시나최고의 조합입니다 ㅠㅠ 오랜만에 영화관에서 신나게 웃고 ㅎㅎ연말에 가족들이랑 친구들이랑 정말 보기 좋은 영화 나왔네요 크,0.995
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,1,올레 이후 이렇게 지루한 영화는 간만에 본다 평생 영화를 안보던 사람들이 관람을 했나뭐가 재밌다는거지오전 시분 영화 관람했는데 정확히 시분에 나왔다는ㅡㅡ,0.0058
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,7,재밌게 봤는데요 좀 정리가 필요한 느낌,0.9773
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,여러인생관을 잘 보여준영화주변에 있을법한 캐릭터들을 배우들이 잘 살려줌잔잔하게 웃을 수 있는동성애질풍노도의 청소년시기이혼남녀를 바라보는 세상시선중년의 사회생활등여러인생관을 잘 보여줌공감능력 없는 사,0.98308
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,5,전개가 매끄럽지 못하고 산으로 가는 것 같았어요 풀어놓기는 했는데 수습하지 못한 느낌이에요,0.00275
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,2,뭐란겨 진짜로 도 모르겠네,0.06337
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,7,어쩌면 주변에 흔한 하지만 흔하지 않은 이야기,0.92769
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,6,적당히 웃기고 적당히 안타깝고그저 적당한 느낌물론 배우들의 연기는 좋고 특히 오디션으로 뽑혔다는 유진 역의 무진성 배우는 새로운 발견,0.99193
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,나 이런영화 좋아ㅋㅋ 류승룡 오나라 조합 좋은데 류승룡 연기진짜 너무 웃김,0.98862
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,8,기대안했는데 생각보다 볼만했다,0.97209
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,진짜 배우들 연기 장난아님 킬링타임용으로 제격 간만에 웃으며 봤음,0.84068
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,류승룡 연기가 젤 인상깊어요 가벼운영화로 보기 딱좋은,0.98751
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,8,배우들 연기가 좋았고 웃기는 장면도 많아서 재미있게 봤어요,0.96784
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,8,그저 가벼운 코미디 영화일 거라 생각했다 오산이었다,0.80016
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,7,억지스럽고 과한 부분도 있었지만 배우들 연기는 좋았고 재미있었어요,0.98877
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,아무런 사전정보없이 류승룡주연이라 선택했는데 배우들 연기가 좋았고 중간중간 웃기도 하면서 마음편히 영화를 즐겼다 극한 갈등도 없지만 반전이라면 반전도 있었고 관계에 대해 잠깐이라도 떠올려보게 했다는점이 개인,0.97038
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,배우가 아닌 감독님으로 만난 영화색깔이 짙을까봐 우려했으나 영화 정말 재밌게 잘 만드셨어요 대사들이 좋았고 무겁지 않아 좋았습니다,0.93111
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,올해 본 영화 중 제일 많이 웃었어요 코로나로 우울했는데 극장가서 기분전환 간만에 했네요,0.87906
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,8,모든 인물들이 사랑스러워요또 보고싶네요,0.99062
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,9,좋았어요 추천합니다,0.97383
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,8,오랜만에 즐거운 영화를 봐서 좋았어요,0.99552
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,8,오랜만에 영화보면서 신나게 웃었습니다 ㅎㅎㅎㅎ,0.98795
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,영화관에서 팝콘 빠작빠작 먹으면서 영화보는게 그리워서 봤는데 영화까지 탁월한 선택이어따 약간 쌀쌀한 날씨에 칭구들이랑 같이 영화관에서 웃으면서 영화보니 넘 행복했구 류승룡도 넘 웃기구 올해 마지막 영화로 보기 ,0.99222
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,역시 믿보 류승룡 애잔한것도 신나는 웃음도 다 좋았음,0.99229
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,7,엄청 웃기지도 엄청 재밌지도 엄청 진지하지도 않은데 그래도 볼만했어요 뭔가 설명하기 되게 애매하게 관계에 대해서 로맨스로 엮으려다가 그냥 끝나는 영화,0.34171
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,8,편안하게 관람했어요 재미있었습니다,0.96263
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,7,킬링타임용으로 좋아요 많이 웃고 나왔네요,0.34981
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,9,스토리자체는 산만했지만 배우분들의 연기가 너무 재미있어서 킬링타임용으로는 괜찮았어요,0.98293
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,8,엄청재밌게봤어요 ㅋㅋㅋ류승룡씨 역시 연기 최고임니다 ㅋㅋㅋㅋ,0.99639
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,8,억지웃음 없는 한국코미디영화 너무 반갑다 드라마영화로서도 탄탄해요,0.99215
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,배우들 연기 넘 잘ㅤㅎㅐㅋㅋㅋㅋㅋ 실제같어 ㅠ ㅋㅋㅋ 재밌었어요,0.99357
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,8,그냥 가볍게 보기 좋았어요,0.82175
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,관계속에 피어나는 희노애락 우리네와 다르면서도 똑같다,0.94609
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,무대인사 시사회로 조금 먼저 봤는데 기대이상이라 놀랬다마냥 웃기기만 할 줄 알았는데 빵빵 터지기도 하면서 나름 생각거리와 감동도 있고최근 본 영화들 중에 정말 손에 꼽는 수작간만에 영화관에서 북적거리는 사람,0.99007
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,믿고보는 배우들이라 확실히 다름 오랜만에 재미ㅆ게 봤음,0.97912
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,8,조은지 감독 왜 이제서야 나타났나요 ㅋㅋ재미를 위장한 날카로운 아픔이 전해지네요,0.81048
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=9,10,많은 배우들이 보여주는 각각의 코믹한 연기와 그에 어우러지는 주제를 담는 이야기까지 진짜 재미있게 봤어요,0.99567
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=9,10,막장부터 감동까지 다 있는 코미디영화였다ㅎㅎ 류승룡 넘웃김,0.98131
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=9,8,킬링용으로 알맞은 영화 편안하게 웃고 즐긴 후 관계에 대해 생각하게 만듦,0.88517
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=9,7,다양한 관계에대한 영화네요 보기전엔 코믹부분 많을꺼라 생각했는데 빵터지는 요소보단 그냥 피식정도였네요,0.61562
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=9,1,한국영화라 마음 다 내려놓고 봤는데도 하아,0.38
장르만로맨스,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=185264&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=9,10,코미디 스러움을 생각하고 봤는데 장면장면 뭉클한 감동이 있고 사랑에대해 생각하게 만드는 영화,0.96677
